tx_hash,tx_timestamp,type,amount_sent,amount_received,rex_per_usdc,usdc_per_rex,onchaindata_source,usd_to_eur,eur_to_usd,forex_data_source,forex_rate_date_utc
0x76a187e71e86fcf4cf4c4d78721676cdf27e397371632c4087e589116ebeab16,2025-08-18 18:35:14 CEST,swap,-1.137551630923 ETH,+0.04238951 WBTC,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x7321c26904384b97fea04ec704343dffe7008e9404481c82af534aa776984cc0,2025-08-18 18:34:52 CEST,add_liquidity,-0.0308315 WBTC; -0.847968794639 ETH,,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x87e6218cae82e9ff6ae94b8dcda8e89a38b37cea4dc9b616ad65f812ba4cc577,2025-08-18 18:34:32 CEST,remove_liquidity,,+17.622566848918 REX; +3.153261400408 ETH,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xd34740b27f9b43f6fc688b4e3a0a6b116d92fca7c019e30f6047c3aba6cb5e8e,2025-08-18 18:31:46 CEST,add_liquidity,-0.02363467 WBTC; -2.520275742441 ETH,,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x39df3a17e45ba2dabce0f8f9ca582bd39bbe33e6e4670c2b9ce17689372ab109,2025-08-18 18:31:10 CEST,swap,-1.460948519409 ETH,+0.05446617 WBTC,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x1da5bdf0dee84c966b7f29b40c03acad0737d084c10de211bb9b0b9626806a54,2025-08-18 18:30:09 CEST,remove_liquidity,,+80.103412507039 REX; +3.016455661496 ETH,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xeb4ab5868e5090608e6d227f98d7357c71ae01e901b31f3d5423d4563bcf35ad,2025-08-18 18:13:35 CEST,add_liquidity,-0.04624672 WBTC; -1.779239674044 ETH,,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x08babebc220341af36c5099af1b553e93f41e2e4c78957c82e3bac87c66b1e59,2025-08-18 18:13:09 CEST,swap,-0.10279284 WBTC,+2.744590987073 ETH,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x78818398befeb3e79544b2002b5a745559a273ab6739eb24ef7d413c440a4c4e,2025-08-18 18:07:25 CEST,remove_liquidity,,+44.991403986921 REX; +0.14903956 WBTC,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xaf447013c012f65c669793d9c0e6c3c4bd2a3bcf6a5698081ab300088e3ef826,2025-08-18 18:00:09 CEST,add_liquidity,-0.0177974 WBTC; -1.077856394472 ETH,,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xc41e7605fb145af30aa1a6a0e2f29d399eeaf0139f97067c840a1a4130d6d5b7,2025-08-18 18:00:01 CEST,remove_liquidity,,+165.0058042691 REX,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x2a3bdc770eeeba7ecd94660f32b139b3a2b987b2a85d5163343d3cf89703f895,2025-08-18 17:59:39 CEST,swap,-0.47634589087 ETH,+0.0177974 WBTC,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x9480873c19b8ebce290801f77cf1ec88a048306bff5418aa5a8ef19cf795b2bc,2025-08-18 17:59:15 CEST,remove_liquidity,,+3.102110184678 ETH,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xb2c512f5228f45fbd1805ac77f9a67ec79626c494b798c829f63ff977b047ffe,2025-08-18 17:27:25 CEST,add_liquidity,-0.07390888 WBTC; -0.456684169796 WETH,,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x3898795992b345b0465b84cd7b4a6723dfce15a5d2f9a36fabef8eb0f6193f4b,2025-08-18 17:27:03 CEST,remove_liquidity,,+2.984295522139 REX; +0.07390888 WBTC; +2.007739262135 WETH,2.316639924260585074,0.431659659115637315,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xd7a980490754e8e608af999d3a969fb5ae4fda2faf8857c659dfc5e76a0b12e0,2025-08-18 17:08:47 CEST,add_liquidity,-0.07441534 WBTC; -1.915252682399 ETH,,2.313767604145660781,0.432195523097593713,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xefe6f869e82598a7846222ed516a90f95f515bbfd6a0d330662257b322254cd2,2025-08-18 17:08:25 CEST,remove_liquidity,,+0.059591712666 REX,2.313767604145660781,0.432195523097593713,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xa5b5a96018f0708c833b1c8de122c7a39242867fb36db4cac5077b8614f7ea1a,2025-08-18 17:08:07 CEST,swap,-1.993335453622 ETH,+0.07441534 WBTC,2.313767604145660781,0.432195523097593713,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xc0fb4ba216af71ad2afa467d94cfe9f916ab7455b7f9ed74df088150e5b102ce,2025-08-18 16:53:53 CEST,add_liquidity,-0.00146354 WBTC; -0.039781208285 ETH,,2.311051322959362930,0.432703501677095296,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xb428a9abedcf82ef73cda5fb8c453b3f1f559cda27beeaa20b032f5ef6ed2ce1,2025-08-18 14:57:55 CEST,swap,-0.10 WBTC,+2.661647407195 ETH,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xde98ac573872d40209eb9f0b9910d39dbd40d3a19196e83c5e875959335b788e,2025-08-18 14:34:43 CEST,remove_liquidity,,+57.263871385412 REX; +0.10146354 WBTC,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0xc6eec73a38dd850ba6a9467abc66820e5ccc1140eff9a449da3756bbdf124d12,2025-08-18 14:22:35 CEST,add_liquidity,-0.08838936 WBTC; -0.350561881841 ETH,,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x81328d8aded157920c4be1a360a17680887ac2828863ba44407bcc706f6ed2b5,2025-08-18 14:22:05 CEST,swap,-0.06126847 WBTC,+1.640187872376 ETH,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x96bdce69cd91e470909d0fa27786ae61e309d599bb3059bb2066150d9c3945f6,2025-08-18 14:14:08 CEST,failed,,,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x209b13b409411c05d65b269a1efcf7215f2599a45147674e10366c130ad15f5c,2025-08-18 14:04:44 CEST,remove_liquidity,,+203.257693872153 REX; +0.149591 WBTC,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x022fa8e6ebe7c44d916b2c8ba41219e88d0b55f8b4e20ace2e44061f0bd74688,2025-08-18 13:16:26 CEST,add_liquidity,-0.06130757 WBTC; -2.377204991054 ETH,,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
0x9159d55d4630278749e7fc7c600597051bb97b8004cba0d2495e6557dc02e898,2025-08-18 13:15:28 CEST,swap,-0.0883536 WBTC,+2.377318172365 ETH,2.292703388298147930,0.436166320119712718,dexscreener.com,0.856680,1.167297,frankfurter.app,2025-08-18
